model,threshold,round_index,round_type,codec_mode,layer_name,shape,numel,backend,cpu_payload_bytes,cuda_v0_payload_bytes,cuda_payload_bytes,payload_growth_factor,lost_compression_bytes,full_residual_bytes,compact_intermediate_d2h_bytes,compact_vs_full_residual_pct,cuda_kernel_ms,cuda_payload_d2h_ms,cpu_payload_assembly_ms,cpu_reconstruct_input_ms,cpu_encoder_ms,cuda_state_commit_ms,cpu_fallback_ms,decode_status,codec_failure_reason,state_committed
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12752506881952286,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12105889618396759,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12332387268543243,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.conv2.weight,128x128x3x3,147456,cpu,159883,0,159883,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131721332669258,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16929488629102707,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12801215052604675,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12372341006994247,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer2.1.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13442710041999817,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.conv1.weight,256x128x3x3,294912,cpu,313235,0,313235,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459861390292645,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn1.weight,256,256,cpu,1010,0,1010,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20105112344026566,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn1.bias,256,256,cpu,1012,0,1012,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13882014900445938,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn1.running_mean,256,256,cpu,1006,0,1006,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340927556157112,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn1.running_var,256,256,cpu,1010,0,1010,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13524945825338364,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.conv2.weight,256x256x3x3,589824,cuda,610009,0,2183557,3.579548826328792,1573548,2359296,2359296,100.0,0.0,1.1820755898952484,68.18789802491665,0.0,68.18789802491665,0.2727741375565529,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn2.weight,256,256,cpu,998,0,998,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518286928534508,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn2.bias,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17693638801574707,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn2.running_mean,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14585256576538086,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.bn2.running_var,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347726210951805,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.shortcut.0.weight,256x128x1x1,32768,cpu,38942,0,38942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0433237552642822,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.shortcut.1.weight,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24181511253118515,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.shortcut.1.bias,256,256,cpu,1005,0,1005,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13816077262163162,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.shortcut.1.running_mean,256,256,cpu,1006,0,1006,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327674835920334,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.0.shortcut.1.running_var,256,256,cpu,1013,0,1013,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12740213423967361,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.conv1.weight,256x256x3x3,589824,cuda,612369,0,2183505,3.5656687389466155,1571136,2359296,2359296,100.0,0.0,1.1366745457053185,62.79879715293646,0.0,62.79879715293646,0.257197767496109,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn1.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2517029643058777,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn1.bias,256,256,cpu,1004,0,1004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15414506196975708,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn1.running_mean,256,256,cpu,1003,0,1003,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13465527445077896,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn1.running_var,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12870412319898605,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.conv2.weight,256x256x3x3,589824,cuda,607722,0,2183664,3.5931955729758016,1575942,2359296,2359296,100.0,0.0,1.1661052703857422,60.59989519417286,0.0,60.59989519417286,0.2368120476603508,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn2.weight,256,256,cpu,1012,0,1012,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458682283759117,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn2.bias,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15553738921880722,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn2.running_mean,256,256,cpu,1002,0,1002,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14115404337644577,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer3.1.bn2.running_var,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387493684887886,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.conv1.weight,512x256x3x3,1179648,cuda,1216629,0,4367354,3.5897171611066314,3150725,4718592,4718592,100.0,0.0,2.025269903242588,124.656330794096,0.0,124.656330794096,0.33327750861644745,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn1.weight,512,512,cpu,1948,0,1948,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103753551840782,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn1.bias,512,512,cpu,1939,0,1939,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18373411148786545,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn1.running_mean,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154934823513031,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn1.running_var,512,512,cpu,1945,0,1945,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15869177877902985,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.conv2.weight,512x512x3x3,2359296,cuda,2411172,0,8734285,3.622423037427442,6323113,9437184,9437184,100.0,0.0,4.415683448314667,276.8677417188883,0.0,276.8677417188883,0.34203846007585526,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn2.weight,512,512,cpu,1941,0,1941,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31809601932764053,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn2.bias,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584728240966797,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn2.running_mean,512,512,cpu,1938,0,1938,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15704426914453506,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.bn2.running_var,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16846787184476852,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.shortcut.0.weight,512x256x1x1,131072,cpu,138899,0,138899,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78674953430891,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.shortcut.1.weight,512,512,cpu,1943,0,1943,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48947427421808243,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.shortcut.1.bias,512,512,cpu,1935,0,1935,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18783379346132278,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.shortcut.1.running_mean,512,512,cpu,1948,0,1948,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523895189166069,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.0.shortcut.1.running_var,512,512,cpu,1943,0,1943,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14371797442436218,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.conv1.weight,512x512x3x3,2359296,cuda,2391075,0,8733949,3.6527290026452537,6342874,9437184,9437184,100.0,0.0,4.318826831877232,278.21023762226105,0.0,278.21023762226105,0.35450514405965805,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn1.weight,512,512,cpu,1941,0,1941,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33449940383434296,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn1.bias,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18533039838075638,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn1.running_mean,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15935301780700684,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn1.running_var,512,512,cpu,1936,0,1936,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14918576925992966,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.conv2.weight,512x512x3x3,2359296,cuda,2423443,0,8734505,3.60417183321415,6311062,9437184,9437184,100.0,0.0,4.3849460780620575,280.0160674378276,0.0,280.0160674378276,0.3577880561351776,0.0,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn2.weight,512,512,cpu,1942,0,1942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124456852674484,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn2.bias,512,512,cpu,1941,0,1941,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17921999096870422,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn2.running_mean,512,512,cpu,1939,0,1939,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15650968998670578,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,layer4.1.bn2.running_var,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15311967581510544,not_checked,,1
resnet18,524288,0,round0,cpu_codec_full_residual_probe,linear.weight,10x512,5120,cpu,10343,0,10343,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15317215770483,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,conv1.weight,64x3x3x3,1728,cpu,5446,0,5446,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8412694334983826,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2293633297085762,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14767982065677643,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12230314314365387,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12078322470188141,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.conv1.weight,64x64x3x3,36864,cpu,44882,0,44882,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222323790192604,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18110685050487518,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12520886957645416,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12044142931699753,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182733103632927,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.conv2.weight,64x64x3x3,36864,cpu,44866,0,44866,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008676528930664,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17132144421339035,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn2.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12240931391716003,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn2.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11788029223680496,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.0.bn2.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11894013732671738,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.conv1.weight,64x64x3x3,36864,cpu,44672,0,44672,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993255689740181,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679491251707077,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12270640581846237,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11749938130378723,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11578574776649475,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.conv2.weight,64x64x3x3,36864,cpu,44134,0,44134,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037888392806053,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16058329492807388,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn2.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12340489774942398,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn2.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11695083230733871,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer1.1.bn2.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11713802814483643,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.conv1.weight,128x64x3x3,73728,cpu,84790,0,84790,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0639367178082466,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17532240599393845,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306692138314247,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12556184083223343,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231413334608078,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.conv2.weight,128x128x3x3,147456,cpu,160003,0,160003,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.327408201992512,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17117243260145187,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13350043445825577,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12432876974344254,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12106634676456451,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.shortcut.0.weight,128x64x1x1,8192,cpu,13024,0,13024,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1549964547157288,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.shortcut.1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16686692833900452,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.shortcut.1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14069490134716034,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.shortcut.1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12772716581821442,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.0.shortcut.1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12455414980649948,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.conv1.weight,128x128x3x3,147456,cpu,159537,0,159537,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010620690882206,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16951560974121094,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13026036322116852,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124320387840271,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12435577809810638,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.conv2.weight,128x128x3x3,147456,cpu,160717,0,160717,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0172340124845505,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17141737043857574,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318724825978279,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12238044291734695,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer2.1.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12323353439569473,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.conv1.weight,256x128x3x3,294912,cpu,313590,0,313590,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38635615259409,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn1.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981053501367569,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn1.bias,256,256,cpu,1000,0,1000,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13819243758916855,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn1.running_mean,256,256,cpu,1011,0,1011,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324135810136795,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn1.running_var,256,256,cpu,1004,0,1004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13481546193361282,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.conv2.weight,256x256x3x3,589824,cuda,616907,0,2191318,3.552104288004513,1574411,2359296,2359296,100.0,0.12905600666999817,1.3171741738915443,67.29707308113575,0.0,67.29707308113575,0.15254411846399307,0.0,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn2.weight,256,256,cpu,999,0,999,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110786736011505,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn2.bias,256,256,cpu,1004,0,1004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14860741794109344,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn2.running_mean,256,256,cpu,1008,0,1008,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13526994735002518,not_checked,,1
resnet18,524288,1,hot,cpu_codec_full_residual_probe,layer3.0.bn2.running_var,256,256,cpu,1006,0,1006,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14065951108932495,not_checked,,1
