model,threshold,round_index,round_type,codec_mode,layer_name,layer_key,shape,dtype,numel,backend,c_type,c_codec,cpu_payload_bytes,cuda_v0_payload_bytes,cuda_payload_bytes,full_residual_bytes,compact_intermediate_d2h_bytes,compact_vs_full_residual_pct,final_payload_bytes,payload_growth_factor,lost_compression_bytes,ratio_delta,decode_status,codec_failure_reason,state_committed,cuda_kernel_ms,cuda_payload_d2h_ms,cpu_payload_assembly_ms,cpu_reconstruct_input_ms,cpu_encoder_ms,cuda_state_commit_ms,cpu_fallback_ms
resnet50,262144,0,round0,raw_v0,layer1.2.conv2.weight,layer1.2.conv2.weight|torch.float32|64x64x3x3,64x64x3x3,float32,36864,cpu,direct,sz3,43153,43153,43153,0,0,0.0,43153,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.6573453322052956
resnet50,262144,0,round0,raw_v0,layer1.2.bn2.weight,layer1.2.bn2.weight|torch.float32|64,64,float32,64,cpu,direct,zstd,266,266,266,0,0,0.0,266,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17088279128074646
resnet50,262144,0,round0,raw_v0,layer1.2.bn2.bias,layer1.2.bn2.bias|torch.float32|64,64,float32,64,cpu,direct,zstd,266,266,266,0,0,0.0,266,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11944584548473358
resnet50,262144,0,round0,raw_v0,layer1.2.conv3.weight,layer1.2.conv3.weight|torch.float32|256x64x1x1,256x64x1x1,float32,16384,cpu,direct,sz3,22781,22781,22781,0,0,0.0,22781,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0332915484905243
resnet50,262144,0,round0,raw_v0,layer1.2.bn3.weight,layer1.2.bn3.weight|torch.float32|256,256,float32,256,cpu,direct,zstd,1009,1009,1009,0,0,0.0,1009,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17783697694540024
resnet50,262144,0,round0,raw_v0,layer1.2.bn3.bias,layer1.2.bn3.bias|torch.float32|256,256,float32,256,cpu,direct,zstd,1007,1007,1007,0,0,0.0,1007,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1276237890124321
resnet50,262144,0,round0,raw_v0,layer2.0.conv1.weight,layer2.0.conv1.weight|torch.float32|128x256x1x1,128x256x1x1,float32,32768,cpu,direct,sz3,41241,41241,41241,0,0,0.0,41241,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,2.062316983938217
resnet50,262144,0,round0,raw_v0,layer2.0.bn1.weight,layer2.0.bn1.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19378773868083954
resnet50,262144,0,round0,raw_v0,layer2.0.bn1.bias,layer2.0.bn1.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1285979524254799
resnet50,262144,0,round0,raw_v0,layer2.0.conv2.weight,layer2.0.conv2.weight|torch.float32|128x128x3x3,128x128x3x3,float32,147456,cpu,direct,sz3,160019,160019,160019,0,0,0.0,160019,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,4.394455812871456
resnet50,262144,0,round0,raw_v0,layer2.0.bn2.weight,layer2.0.bn2.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16335677355527878
resnet50,262144,0,round0,raw_v0,layer2.0.bn2.bias,layer2.0.bn2.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13139378279447556
resnet50,262144,0,round0,raw_v0,layer2.0.conv3.weight,layer2.0.conv3.weight|torch.float32|512x128x1x1,512x128x1x1,float32,65536,cpu,direct,sz3,71759,71759,71759,0,0,0.0,71759,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2943962141871452
resnet50,262144,0,round0,raw_v0,layer2.0.bn3.weight,layer2.0.bn3.weight|torch.float32|512,512,float32,512,cpu,direct,zstd,1942,1942,1942,0,0,0.0,1942,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18213409930467606
resnet50,262144,0,round0,raw_v0,layer2.0.bn3.bias,layer2.0.bn3.bias|torch.float32|512,512,float32,512,cpu,direct,zstd,1939,1939,1939,0,0,0.0,1939,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14319363981485367
resnet50,262144,0,round0,raw_v0,layer2.0.shortcut.0.weight,layer2.0.shortcut.0.weight|torch.float32|512x256x1x1,512x256x1x1,float32,131072,cpu,direct,sz3,139088,139088,139088,0,0,0.0,139088,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,4.562546499073505
resnet50,262144,0,round0,raw_v0,layer2.0.shortcut.1.weight,layer2.0.shortcut.1.weight|torch.float32|512,512,float32,512,cpu,direct,zstd,1945,1945,1945,0,0,0.0,1945,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17587747424840927
resnet50,262144,0,round0,raw_v0,layer2.0.shortcut.1.bias,layer2.0.shortcut.1.bias|torch.float32|512,512,float32,512,cpu,direct,zstd,1939,1939,1939,0,0,0.0,1939,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15380606055259705
resnet50,262144,0,round0,raw_v0,layer2.1.conv1.weight,layer2.1.conv1.weight|torch.float32|128x512x1x1,128x512x1x1,float32,65536,cpu,direct,sz3,73668,73668,73668,0,0,0.0,73668,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,3.095095045864582
resnet50,262144,0,round0,raw_v0,layer2.1.bn1.weight,layer2.1.bn1.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1604817807674408
resnet50,262144,0,round0,raw_v0,layer2.1.bn1.bias,layer2.1.bn1.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12218207120895386
resnet50,262144,0,round0,raw_v0,layer2.1.conv2.weight,layer2.1.conv2.weight|torch.float32|128x128x3x3,128x128x3x3,float32,147456,cpu,direct,sz3,160515,160515,160515,0,0,0.0,160515,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,4.079900681972504
resnet50,262144,0,round0,raw_v0,layer2.1.bn2.weight,layer2.1.bn2.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16095302999019623
resnet50,262144,0,round0,raw_v0,layer2.1.bn2.bias,layer2.1.bn2.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12067146599292755
resnet50,262144,0,round0,raw_v0,layer2.1.conv3.weight,layer2.1.conv3.weight|torch.float32|512x128x1x1,512x128x1x1,float32,65536,cpu,direct,sz3,73696,73696,73696,0,0,0.0,73696,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,2.9617780819535255
