timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779689371.0544791,numpy_cpu_client,layer3.0.bn1.bias,ndarray,cpu,float32,256,256,False,0.000000,0.007671,0.028344,0.008472,0.054409,323.867873,ok
1779689371.0545352,numpy_cpu_client,layer3.0.bn1.running_mean,ndarray,cpu,float32,256,256,False,0.000000,0.006989,0.029530,0.008261,0.053216,323.867873,ok
1779689371.0545883,numpy_cpu_client,layer3.0.bn1.running_var,ndarray,cpu,float32,256,256,False,0.000000,0.006419,0.028927,0.007199,0.050680,323.867873,ok
1779689371.069807,numpy_cpu_client,layer3.0.conv2.weight,ndarray,cpu,float32,256x256x3x3,589824,False,0.000000,0.007434,15.128555,0.069119,15.215872,323.867873,ok
1779689371.0698974,numpy_cpu_client,layer3.0.bn2.weight,ndarray,cpu,float32,256,256,False,0.000000,0.015958,0.036760,0.009405,0.083702,323.867873,ok
1779689371.069961,numpy_cpu_client,layer3.0.bn2.bias,ndarray,cpu,float32,256,256,False,0.000000,0.008700,0.029882,0.009491,0.059967,323.867873,ok
1779689371.0700188,numpy_cpu_client,layer3.0.bn2.running_mean,ndarray,cpu,float32,256,256,False,0.000000,0.007005,0.031089,0.007631,0.054806,323.867873,ok
1779689371.0700727,numpy_cpu_client,layer3.0.bn2.running_var,ndarray,cpu,float32,256,256,False,0.000000,0.006571,0.028882,0.008024,0.051472,323.867873,ok
1779689371.071841,numpy_cpu_client,layer3.0.shortcut.0.weight,ndarray,cpu,float32,256x128x1x1,32768,False,0.000000,0.007017,1.727168,0.020246,1.765698,323.867873,ok
1779689371.071939,numpy_cpu_client,layer3.0.shortcut.1.weight,ndarray,cpu,float32,256,256,False,0.000000,0.013679,0.050895,0.009260,0.093178,323.867873,ok
1779689371.0719976,numpy_cpu_client,layer3.0.shortcut.1.bias,ndarray,cpu,float32,256,256,False,0.000000,0.007795,0.028884,0.008378,0.055074,323.867873,ok
1779689371.0720534,numpy_cpu_client,layer3.0.shortcut.1.running_mean,ndarray,cpu,float32,256,256,False,0.000000,0.006752,0.029651,0.007771,0.053145,323.867873,ok
1779689371.0721061,numpy_cpu_client,layer3.0.shortcut.1.running_var,ndarray,cpu,float32,256,256,False,0.000000,0.006273,0.028376,0.007410,0.049837,323.867873,ok
1779689371.088401,numpy_cpu_client,layer3.1.conv1.weight,ndarray,cpu,float32,256x256x3x3,589824,False,0.000000,0.007111,16.202358,0.070892,16.291274,323.867873,ok
1779689371.088492,numpy_cpu_client,layer3.1.bn1.weight,ndarray,cpu,float32,256,256,False,0.000000,0.015619,0.039240,0.009534,0.084732,323.867873,ok
1779689371.08855,numpy_cpu_client,layer3.1.bn1.bias,ndarray,cpu,float32,256,256,False,0.000000,0.007570,0.028969,0.007703,0.054830,323.867873,ok
1779689371.0886037,numpy_cpu_client,layer3.1.bn1.running_mean,ndarray,cpu,float32,256,256,False,0.000000,0.006505,0.028196,0.007570,0.050491,323.867873,ok
1779689371.0886571,numpy_cpu_client,layer3.1.bn1.running_var,ndarray,cpu,float32,256,256,False,0.000000,0.006394,0.028333,0.007946,0.050828,323.867873,ok
1779689371.1042147,numpy_cpu_client,layer3.1.conv2.weight,ndarray,cpu,float32,256x256x3x3,589824,False,0.000000,0.006673,15.467612,0.068937,15.554618,323.867873,ok
1779689371.1043382,numpy_cpu_client,layer3.1.bn2.weight,ndarray,cpu,float32,256,256,False,0.000000,0.019683,0.057451,0.010747,0.113725,323.867873,ok
1779689371.1043983,numpy_cpu_client,layer3.1.bn2.bias,ndarray,cpu,float32,256,256,False,0.000000,0.007742,0.029911,0.008480,0.056769,323.867873,ok
1779689371.1044533,numpy_cpu_client,layer3.1.bn2.running_mean,ndarray,cpu,float32,256,256,False,0.000000,0.007335,0.028393,0.007644,0.051973,323.867873,ok
1779689371.1045077,numpy_cpu_client,layer3.1.bn2.running_var,ndarray,cpu,float32,256,256,False,0.000000,0.006179,0.029953,0.007284,0.051518,323.867873,ok
