model,threshold,sample_index,layer_name,layer_key,shape,numel,nbytes,fallback_reason,estimated_encode_ms,estimated_decode_ms
resnet50,16384,2,layer3.2.bn3.running_mean,layer3.2.bn3.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.2.bn3.running_var,layer3.2.bn3.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.3.bn1.running_mean,layer3.3.bn1.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.3.bn1.running_var,layer3.3.bn1.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.3.bn2.running_mean,layer3.3.bn2.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.3.bn2.running_var,layer3.3.bn2.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.3.bn3.running_mean,layer3.3.bn3.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.3.bn3.running_var,layer3.3.bn3.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.4.bn1.running_mean,layer3.4.bn1.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.4.bn1.running_var,layer3.4.bn1.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.4.bn2.running_mean,layer3.4.bn2.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.4.bn2.running_var,layer3.4.bn2.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.4.bn3.running_mean,layer3.4.bn3.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.4.bn3.running_var,layer3.4.bn3.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.5.bn1.running_mean,layer3.5.bn1.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.5.bn1.running_var,layer3.5.bn1.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.5.bn2.running_mean,layer3.5.bn2.running_mean|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.5.bn2.running_var,layer3.5.bn2.running_var|torch.float32|256,256,256,1024,below_cuda_min_numel_or_gate,0.030804,0.023573
resnet50,16384,2,layer3.5.bn3.running_mean,layer3.5.bn3.running_mean|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer3.5.bn3.running_var,layer3.5.bn3.running_var|torch.float32|1024,1024,1024,4096,below_cuda_min_numel_or_gate,0.123215,0.094293
resnet50,16384,2,layer4.0.bn1.running_mean,layer4.0.bn1.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.0.bn1.running_var,layer4.0.bn1.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.0.bn2.running_mean,layer4.0.bn2.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.0.bn2.running_var,layer4.0.bn2.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.0.bn3.running_mean,layer4.0.bn3.running_mean|torch.float32|2048,2048,2048,8192,below_cuda_min_numel_or_gate,0.246429,0.188587
resnet50,16384,2,layer4.0.bn3.running_var,layer4.0.bn3.running_var|torch.float32|2048,2048,2048,8192,below_cuda_min_numel_or_gate,0.246429,0.188587
resnet50,16384,2,layer4.0.shortcut.1.running_mean,layer4.0.shortcut.1.running_mean|torch.float32|2048,2048,2048,8192,below_cuda_min_numel_or_gate,0.246429,0.188587
resnet50,16384,2,layer4.0.shortcut.1.running_var,layer4.0.shortcut.1.running_var|torch.float32|2048,2048,2048,8192,below_cuda_min_numel_or_gate,0.246429,0.188587
resnet50,16384,2,layer4.1.bn1.running_mean,layer4.1.bn1.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.1.bn1.running_var,layer4.1.bn1.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.1.bn2.running_mean,layer4.1.bn2.running_mean|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.1.bn2.running_var,layer4.1.bn2.running_var|torch.float32|512,512,512,2048,below_cuda_min_numel_or_gate,0.061607,0.047147
resnet50,16384,2,layer4.1.bn3.running_mean,layer4.1.bn3.running_mean|torch.float32|2048,2048,2048,8192,below_cuda_min_numel_or_gate,0.246429,0.188587
