model,threshold,repeat_index,payload_bytes,python_wrapper_dumps_ms,cpp_envelope_pack_ms,python_wrapper_loads_ms,cpp_envelope_parse_ms,object_rebuild_ms,tensor_materialization_ms,notes
resnet50,2048,98,23853000,10.336287,0.000000,10.671437,0.000000,10.644956,10.644956,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet50,2048,99,23853000,10.013836,0.000000,10.805321,0.000000,10.780101,10.780101,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,0,11378606,4.918190,0.000000,9.512872,0.000000,4.689014,4.689014,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,1,11378606,4.712147,0.000000,4.793882,0.000000,4.779138,4.779138,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,2,11378606,4.633830,0.000000,4.763695,0.000000,4.747434,4.747434,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,3,11378606,4.543796,0.000000,4.623170,0.000000,4.611542,4.611542,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,4,11378606,4.508299,0.000000,4.643973,0.000000,4.631305,4.631305,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,5,11378606,4.519850,0.000000,4.489370,0.000000,4.477489,4.477489,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,6,11378606,4.389754,0.000000,4.552073,0.000000,4.540387,4.540387,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,7,11378606,4.467091,0.000000,4.446670,0.000000,4.436017,4.436017,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,8,11378606,4.465571,0.000000,4.587155,0.000000,4.572913,4.572913,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,9,11378606,4.513035,0.000000,4.514090,0.000000,4.501683,4.501683,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,10,11378606,4.416899,0.000000,4.533244,0.000000,4.521598,4.521598,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,11,11378606,4.442741,0.000000,4.492401,0.000000,4.481405,4.481405,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,12,11378606,4.365741,0.000000,4.509334,0.000000,4.497643,4.497643,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,13,11378606,4.433258,0.000000,4.402427,0.000000,4.390839,4.390839,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,14,11378606,4.389351,0.000000,4.497888,0.000000,4.486880,4.486880,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,15,11378606,4.522090,0.000000,4.415964,0.000000,4.404872,4.404872,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,16,11378606,4.355759,0.000000,4.523255,0.000000,4.511440,4.511440,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,17,11378606,4.435479,0.000000,4.398726,0.000000,4.387766,4.387766,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,18,11378606,4.336579,0.000000,4.498534,0.000000,4.487154,4.487154,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,19,11378606,4.445304,0.000000,4.471601,0.000000,4.460800,4.460800,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,20,11378606,4.346735,0.000000,4.490403,0.000000,4.479242,4.479242,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,21,11378606,4.435308,0.000000,4.406547,0.000000,4.394479,4.394479,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,22,11378606,4.382471,0.000000,4.498536,0.000000,4.485390,4.485390,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,23,11378606,4.458765,0.000000,4.462536,0.000000,4.450296,4.450296,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,24,11378606,4.394935,0.000000,4.487810,0.000000,4.475580,4.475580,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,25,11378606,4.451800,0.000000,4.391604,0.000000,4.378907,4.378907,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,26,11378606,4.417287,0.000000,4.587417,0.000000,4.573120,4.573120,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,27,11378606,4.531110,0.000000,4.470926,0.000000,4.459255,4.459255,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,28,11378606,4.421738,0.000000,4.531610,0.000000,4.519141,4.519141,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,29,11378606,4.500278,0.000000,4.506300,0.000000,4.494858,4.494858,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,30,11378606,4.419358,0.000000,4.560841,0.000000,4.548843,4.548843,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,31,11378606,4.487948,0.000000,4.433970,0.000000,4.423697,4.423697,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,32,11378606,4.423632,0.000000,4.521590,0.000000,4.510109,4.510109,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,33,11378606,4.458653,0.000000,4.410079,0.000000,4.399122,4.399122,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,34,11378606,4.427426,0.000000,4.558801,0.000000,4.546657,4.546657,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,35,11378606,4.468490,0.000000,4.417611,0.000000,4.406075,4.406075,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,36,11378606,4.384193,0.000000,4.523820,0.000000,4.512670,4.512670,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,37,11378606,4.453181,0.000000,4.417645,0.000000,4.406930,4.406930,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,38,11378606,4.432842,0.000000,4.525538,0.000000,4.513275,4.513275,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,39,11378606,4.478361,0.000000,4.434299,0.000000,4.423030,4.423030,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,40,11378606,4.452521,0.000000,4.511553,0.000000,4.497938,4.497938,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,41,11378606,4.477937,0.000000,4.404062,0.000000,4.391842,4.391842,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,42,11378606,4.412428,0.000000,4.514777,0.000000,4.503056,4.503056,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,43,11378606,4.444918,0.000000,4.437554,0.000000,4.425650,4.425650,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,44,11378606,4.358428,0.000000,4.497125,0.000000,4.484906,4.484906,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,45,11378606,4.448010,0.000000,4.393606,0.000000,4.382261,4.382261,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,46,11378606,4.387153,0.000000,4.503375,0.000000,4.492649,4.492649,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,47,11378606,4.417641,0.000000,4.422107,0.000000,4.410602,4.410602,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,48,11378606,4.347613,0.000000,4.483946,0.000000,4.471726,4.471726,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,49,11378606,4.459545,0.000000,4.379946,0.000000,4.367842,4.367842,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,50,11378606,4.379412,0.000000,4.484197,0.000000,4.472057,4.472057,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,51,11378606,4.413930,0.000000,4.386713,0.000000,4.375692,4.375692,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,52,11378606,4.333193,0.000000,4.478774,0.000000,4.466852,4.466852,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,53,11378606,4.462172,0.000000,4.392208,0.000000,4.381017,4.381017,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,54,11378606,4.391210,0.000000,4.508419,0.000000,4.496915,4.496915,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,55,11378606,4.447346,0.000000,4.418935,0.000000,4.408184,4.408184,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,56,11378606,4.342840,0.000000,4.501611,0.000000,4.489713,4.489713,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,57,11378606,4.487521,0.000000,4.438502,0.000000,4.427888,4.427888,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,58,11378606,4.377440,0.000000,4.514566,0.000000,4.504265,4.504265,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,59,11378606,4.467016,0.000000,4.401441,0.000000,4.389311,4.389311,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,60,11378606,4.335644,0.000000,4.557983,0.000000,4.545535,4.545535,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,61,11378606,4.432354,0.000000,4.428133,0.000000,4.416642,4.416642,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,62,11378606,4.383737,0.000000,4.520370,0.000000,4.506733,4.506733,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,63,11378606,4.427510,0.000000,4.378809,0.000000,4.366734,4.366734,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,64,11378606,4.375129,0.000000,4.543141,0.000000,4.532530,4.532530,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,65,11378606,4.454209,0.000000,4.400710,0.000000,4.387745,4.387745,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,66,11378606,4.390439,0.000000,4.510768,0.000000,4.499350,4.499350,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,67,11378606,4.433343,0.000000,4.409675,0.000000,4.398748,4.398748,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,68,11378606,4.366463,0.000000,4.544744,0.000000,4.533903,4.533903,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,69,11378606,4.453699,0.000000,4.361597,0.000000,4.350433,4.350433,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,70,11378606,4.351837,0.000000,4.462859,0.000000,4.451754,4.451754,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,71,11378606,4.404079,0.000000,4.427277,0.000000,4.416495,4.416495,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,72,11378606,4.348584,0.000000,4.510790,0.000000,4.499154,4.499154,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,73,11378606,4.449547,0.000000,4.383401,0.000000,4.371376,4.371376,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,74,11378606,4.327532,0.000000,4.471804,0.000000,4.460483,4.460483,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,75,11378606,4.420173,0.000000,4.402384,0.000000,4.390073,4.390073,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,76,11378606,4.332003,0.000000,4.448932,0.000000,4.436655,4.436655,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,77,11378606,4.416298,0.000000,4.385388,0.000000,4.372420,4.372420,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,78,11378606,4.380511,0.000000,4.445450,0.000000,4.434748,4.434748,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,79,11378606,4.406708,0.000000,4.373793,0.000000,4.362365,4.362365,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,80,11378606,4.364708,0.000000,4.468578,0.000000,4.456589,4.456589,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,81,11378606,4.412758,0.000000,4.376653,0.000000,4.365698,4.365698,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,82,11378606,4.333579,0.000000,4.458844,0.000000,4.447118,4.447118,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,83,11378606,4.446261,0.000000,4.418064,0.000000,4.405577,4.405577,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,84,11378606,4.364121,0.000000,4.496453,0.000000,4.484031,4.484031,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,85,11378606,4.404134,0.000000,4.397277,0.000000,4.386614,4.386614,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,86,11378606,4.323332,0.000000,4.472234,0.000000,4.460253,4.460253,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,87,11378606,4.470103,0.000000,4.378960,0.000000,4.367389,4.367389,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,88,11378606,4.356396,0.000000,4.484323,0.000000,4.472606,4.472606,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,89,11378606,4.440835,0.000000,4.374111,0.000000,4.363712,4.363712,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,90,11378606,4.326760,0.000000,4.451822,0.000000,4.440692,4.440692,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,91,11378606,4.430474,0.000000,4.351043,0.000000,4.340538,4.340538,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,92,11378606,4.352450,0.000000,4.483731,0.000000,4.472780,4.472780,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,93,11378606,4.400417,0.000000,4.373350,0.000000,4.363265,4.363265,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,94,11378606,4.358572,0.000000,4.467003,0.000000,4.455386,4.455386,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,95,11378606,4.575335,0.000000,4.474608,0.000000,4.461892,4.461892,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,96,11378606,4.370622,0.000000,4.511318,0.000000,4.499927,4.499927,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,97,11378606,4.432722,0.000000,4.405024,0.000000,4.393702,4.393702,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,98,11378606,4.347037,0.000000,4.515586,0.000000,4.503463,4.503463,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,262144,99,11378606,4.432112,0.000000,4.461741,0.000000,4.450244,4.450244,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,0,11317506,4.789787,0.000000,4.728981,0.000000,4.712530,4.712530,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,1,11317506,4.558490,0.000000,4.837629,0.000000,4.823879,4.823879,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,2,11317506,4.478040,0.000000,4.838158,0.000000,4.825117,4.825117,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,3,11317506,4.250226,0.000000,4.548211,0.000000,4.536221,4.536221,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,4,11317506,4.318409,0.000000,4.836930,0.000000,4.825982,4.825982,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,5,11317506,4.458944,0.000000,4.606605,0.000000,4.594181,4.594181,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,6,11317506,4.373423,0.000000,4.506396,0.000000,4.494241,4.494241,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,7,11317506,4.193413,0.000000,4.414856,0.000000,4.403423,4.403423,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,8,11317506,4.257241,0.000000,5.584128,0.000000,5.566235,5.566235,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,9,11317506,4.477850,0.000000,4.585978,0.000000,4.572999,4.572999,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,10,11317506,4.368925,0.000000,4.431974,0.000000,4.419104,4.419104,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,11,11317506,4.207894,0.000000,4.362119,0.000000,4.350188,4.350188,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,12,11317506,4.338564,0.000000,4.889379,0.000000,4.876352,4.876352,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,13,11317506,4.497602,0.000000,4.714391,0.000000,4.701278,4.701278,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,14,11317506,4.355576,0.000000,4.501476,0.000000,4.487965,4.487965,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,15,11317506,4.217925,0.000000,4.395035,0.000000,4.382383,4.382383,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,16,11317506,4.262277,0.000000,4.798867,0.000000,4.785849,4.785849,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,17,11317506,4.460293,0.000000,4.594883,0.000000,4.582551,4.582551,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,18,11317506,4.310112,0.000000,4.396920,0.000000,4.383889,4.383889,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,19,11317506,4.151948,0.000000,4.295018,0.000000,4.284359,4.284359,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,20,11317506,4.319349,0.000000,4.769712,0.000000,4.756444,4.756444,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,21,11317506,4.412439,0.000000,4.579700,0.000000,4.566726,4.566726,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,22,11317506,4.305109,0.000000,4.359149,0.000000,4.346803,4.346803,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,23,11317506,4.154259,0.000000,4.316309,0.000000,4.303619,4.303619,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,24,11317506,4.231163,0.000000,4.778419,0.000000,4.765449,4.765449,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,25,11317506,4.402213,0.000000,4.579791,0.000000,4.567630,4.567630,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,26,11317506,4.297333,0.000000,4.361384,0.000000,4.349195,4.349195,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,27,11317506,4.145411,0.000000,4.285780,0.000000,4.274583,4.274583,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,28,11317506,4.241968,0.000000,4.727941,0.000000,4.714867,4.714867,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,29,11317506,4.447439,0.000000,4.608810,0.000000,4.596127,4.596127,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,30,11317506,4.395073,0.000000,4.479161,0.000000,4.465530,4.465530,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,31,11317506,4.244400,0.000000,4.463279,0.000000,4.449897,4.449897,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,32,11317506,4.327167,0.000000,4.810754,0.000000,4.797830,4.797830,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,33,11317506,4.506450,0.000000,4.593609,0.000000,4.580878,4.580878,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,34,11317506,4.386002,0.000000,4.430231,0.000000,4.415188,4.415188,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,35,11317506,4.180972,0.000000,4.327387,0.000000,4.314172,4.314172,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,36,11317506,4.260769,0.000000,4.787609,0.000000,4.775015,4.775015,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,37,11317506,4.454307,0.000000,4.578797,0.000000,4.565951,4.565951,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,38,11317506,4.350585,0.000000,4.379546,0.000000,4.366416,4.366416,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,39,11317506,4.177978,0.000000,4.336354,0.000000,4.324737,4.324737,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,40,11317506,4.241752,0.000000,4.760354,0.000000,4.746602,4.746602,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,41,11317506,4.430288,0.000000,4.574412,0.000000,4.561993,4.561993,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,42,11317506,4.347435,0.000000,4.344576,0.000000,4.330838,4.330838,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,43,11317506,4.168449,0.000000,4.310104,0.000000,4.298415,4.298415,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,44,11317506,4.318671,0.000000,4.749873,0.000000,4.737169,4.737169,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,45,11317506,4.438960,0.000000,4.586040,0.000000,4.573592,4.573592,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,46,11317506,4.329630,0.000000,4.404848,0.000000,4.393476,4.393476,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,47,11317506,4.154432,0.000000,4.297693,0.000000,4.286258,4.286258,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,48,11317506,4.227071,0.000000,4.756682,0.000000,4.743914,4.743914,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,49,11317506,4.410374,0.000000,4.561646,0.000000,4.549164,4.549164,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,50,11317506,4.341608,0.000000,4.361192,0.000000,4.349194,4.349194,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,51,11317506,4.173168,0.000000,4.271324,0.000000,4.260682,4.260682,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,52,11317506,4.231727,0.000000,4.725759,0.000000,4.712792,4.712792,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,53,11317506,4.413169,0.000000,4.610703,0.000000,4.599653,4.599653,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,54,11317506,4.297758,0.000000,4.378318,0.000000,4.366617,4.366617,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,55,11317506,4.138692,0.000000,4.282710,0.000000,4.271008,4.271008,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,56,11317506,4.235161,0.000000,4.748649,0.000000,4.736558,4.736558,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,57,11317506,4.416758,0.000000,4.606063,0.000000,4.593858,4.593858,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,58,11317506,4.351830,0.000000,4.388439,0.000000,4.375048,4.375048,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,59,11317506,4.238953,0.000000,4.367790,0.000000,4.355114,4.355114,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,60,11317506,4.294728,0.000000,4.839036,0.000000,4.826416,4.826416,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,61,11317506,4.548562,0.000000,4.662744,0.000000,4.651175,4.651175,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,62,11317506,4.436834,0.000000,4.457722,0.000000,4.445055,4.445055,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,63,11317506,4.206234,0.000000,4.328275,0.000000,4.315439,4.315439,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,64,11317506,4.274584,0.000000,4.834684,0.000000,4.821850,4.821850,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,65,11317506,4.442642,0.000000,4.562004,0.000000,4.550479,4.550479,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,66,11317506,4.360269,0.000000,4.371525,0.000000,4.358775,4.358775,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,67,11317506,4.187867,0.000000,4.362012,0.000000,4.350008,4.350008,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,68,11317506,4.300721,0.000000,4.769623,0.000000,4.758293,4.758293,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,69,11317506,4.468287,0.000000,4.609467,0.000000,4.595978,4.595978,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,70,11317506,4.384950,0.000000,4.401498,0.000000,4.389373,4.389373,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,71,11317506,4.164371,0.000000,4.337502,0.000000,4.326482,4.326482,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,72,11317506,4.243964,0.000000,4.823931,0.000000,4.811445,4.811445,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,73,11317506,4.448208,0.000000,4.624545,0.000000,4.611133,4.611133,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,74,11317506,4.350840,0.000000,4.339958,0.000000,4.325688,4.325688,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,75,11317506,4.188106,0.000000,4.254206,0.000000,4.244165,4.244165,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,76,11317506,4.299656,0.000000,4.737437,0.000000,4.723768,4.723768,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,77,11317506,4.441882,0.000000,4.603779,0.000000,4.591451,4.591451,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,78,11317506,4.303990,0.000000,4.394472,0.000000,4.382574,4.382574,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,79,11317506,4.142500,0.000000,4.285720,0.000000,4.274340,4.274340,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,80,11317506,4.253092,0.000000,4.727482,0.000000,4.715523,4.715523,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,81,11317506,4.416841,0.000000,4.558399,0.000000,4.547039,4.547039,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,82,11317506,4.333155,0.000000,4.348617,0.000000,4.336759,4.336759,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,83,11317506,4.207381,0.000000,4.270022,0.000000,4.259120,4.259120,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,84,11317506,4.261092,0.000000,4.758261,0.000000,4.747075,4.747075,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,85,11317506,4.412902,0.000000,4.594482,0.000000,4.581960,4.581960,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,86,11317506,4.280379,0.000000,4.349038,0.000000,4.338400,4.338400,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,87,11317506,4.150073,0.000000,4.321118,0.000000,4.310166,4.310166,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
