timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779694001.8571365,0,layer2.2.bn3.bias,Tensor,cuda:0,torch.float32,512,512,True,0.048324,0.012918,0.036256,0.010954,0.118559,807.222042,ok
1779694001.860001,0,layer2.3.conv1.weight,Tensor,cuda:0,torch.float32,128x512x1x1,65536,True,0.090922,0.015607,2.720310,0.022003,2.860676,807.222042,ok
1779694001.8601499,0,layer2.3.bn1.weight,Tensor,cuda:0,torch.float32,128,128,True,0.072278,0.018404,0.025939,0.013704,0.143239,807.222042,ok
1779694001.8602636,0,layer2.3.bn1.bias,Tensor,cuda:0,torch.float32,128,128,True,0.045015,0.019522,0.023779,0.011289,0.108897,807.222042,ok
1779694001.8643894,0,layer2.3.conv2.weight,Tensor,cuda:0,torch.float32,128x128x3x3,147456,True,0.258358,0.017379,3.805645,0.028280,4.121304,807.222042,ok
1779694001.8645363,0,layer2.3.bn2.weight,Tensor,cuda:0,torch.float32,128,128,True,0.071302,0.018545,0.026727,0.012069,0.141118,807.222042,ok
1779694001.8646407,0,layer2.3.bn2.bias,Tensor,cuda:0,torch.float32,128,128,True,0.044875,0.012271,0.023060,0.010381,0.099920,807.222042,ok
1779694001.867501,0,layer2.3.conv3.weight,Tensor,cuda:0,torch.float32,512x128x1x1,65536,True,0.141031,0.014786,2.667192,0.022152,2.856084,807.222042,ok
1779694001.8676736,0,layer2.3.bn3.weight,Tensor,cuda:0,torch.float32,512,512,True,0.072991,0.018790,0.038688,0.022817,0.166552,807.222042,ok
1779694001.8677983,0,layer2.3.bn3.bias,Tensor,cuda:0,torch.float32,512,512,True,0.049077,0.013010,0.035344,0.010609,0.118377,807.222042,ok
1779694001.8722906,0,layer3.0.conv1.weight,Tensor,cuda:0,torch.float32,256x512x1x1,131072,True,0.241658,0.017604,4.189749,0.027943,4.488235,807.222042,ok
1779694001.8724449,0,layer3.0.bn1.weight,Tensor,cuda:0,torch.float32,256,256,True,0.071617,0.018969,0.032416,0.011758,0.147939,807.222042,ok
1779694001.8725576,0,layer3.0.bn1.bias,Tensor,cuda:0,torch.float32,256,256,True,0.045907,0.012595,0.029986,0.010266,0.108154,807.222042,ok
1779694001.8891523,0,layer3.0.conv2.weight,Tensor,cuda:0,torch.float32,256x256x3x3,589824,True,0.437476,0.019197,16.053424,0.068786,16.590118,807.222042,ok
1779694001.8893387,0,layer3.0.bn2.weight,Tensor,cuda:0,torch.float32,256,256,True,0.092455,0.023007,0.033279,0.012062,0.178231,807.222042,ok
1779694001.8894546,0,layer3.0.bn2.bias,Tensor,cuda:0,torch.float32,256,256,True,0.045907,0.012219,0.029472,0.012337,0.109886,807.222042,ok
1779694001.8972526,0,layer3.0.conv3.weight,Tensor,cuda:0,torch.float32,1024x256x1x1,262144,True,0.459160,0.019278,7.264697,0.038411,7.793359,807.222042,ok
1779694001.897441,0,layer3.0.bn3.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.080268,0.019232,0.054947,0.012353,0.181805,807.222042,ok
1779694001.8975787,0,layer3.0.bn3.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.051170,0.013352,0.046540,0.011079,0.132244,807.222042,ok
1779694001.9128034,0,layer3.0.shortcut.0.weight,Tensor,cuda:0,torch.float32,1024x512x1x1,524288,True,0.655882,0.019407,14.459435,0.072760,15.220407,807.222042,ok
1779694001.9130054,0,layer3.0.shortcut.1.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.085915,0.021104,0.057756,0.012903,0.194461,807.222042,ok
1779694001.9131424,0,layer3.0.shortcut.1.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.048850,0.013925,0.046619,0.011791,0.132087,807.222042,ok
1779694001.9213872,0,layer3.1.conv1.weight,Tensor,cuda:0,torch.float32,256x1024x1x1,262144,True,0.462896,0.019189,7.708182,0.037183,8.239888,807.222042,ok
1779694001.9215539,0,layer3.1.bn1.weight,Tensor,cuda:0,torch.float32,256,256,True,0.077121,0.019253,0.032756,0.015765,0.159548,807.222042,ok
1779694001.9216685,0,layer3.1.bn1.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046498,0.012501,0.030386,0.010497,0.109639,807.222042,ok
1779694001.9385226,0,layer3.1.conv2.weight,Tensor,cuda:0,torch.float32,256x256x3x3,589824,True,0.684225,0.020372,16.059877,0.073334,16.849902,807.222042,ok
1779694001.9387085,0,layer3.1.bn2.weight,Tensor,cuda:0,torch.float32,256,256,True,0.088973,0.023665,0.034073,0.012384,0.177243,807.222042,ok
1779694001.9388213,0,layer3.1.bn2.bias,Tensor,cuda:0,torch.float32,256,256,True,0.045580,0.012052,0.030243,0.010292,0.107935,807.222042,ok
1779694001.9464338,0,layer3.1.conv3.weight,Tensor,cuda:0,torch.float32,1024x256x1x1,262144,True,0.462861,0.019437,7.073692,0.039335,7.607424,807.222042,ok
1779694001.9466195,0,layer3.1.bn3.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.077261,0.019408,0.053920,0.013999,0.178779,807.222042,ok
1779694001.946755,0,layer3.1.bn3.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.049244,0.012938,0.046591,0.011041,0.130122,807.222042,ok
1779694001.9542522,0,layer3.2.conv1.weight,Tensor,cuda:0,torch.float32,256x1024x1x1,262144,True,0.422833,0.019501,6.999328,0.038313,7.492090,807.222042,ok
1779694001.9544153,0,layer3.2.bn1.weight,Tensor,cuda:0,torch.float32,256,256,True,0.080028,0.019380,0.031714,0.012023,0.156285,807.222042,ok
1779694001.954528,0,layer3.2.bn1.bias,Tensor,cuda:0,torch.float32,256,256,True,0.045929,0.012342,0.030093,0.009539,0.107436,807.222042,ok
1779694001.9710379,0,layer3.2.conv2.weight,Tensor,cuda:0,torch.float32,256x256x3x3,589824,True,0.863674,0.021709,15.510839,0.097524,16.505800,807.222042,ok
1779694001.9712026,0,layer3.2.bn2.weight,Tensor,cuda:0,torch.float32,256,256,True,0.078130,0.019606,0.032382,0.012487,0.156885,807.222042,ok
1779694001.971319,0,layer3.2.bn2.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046902,0.012957,0.030818,0.010839,0.111400,807.222042,ok
1779694001.9788601,0,layer3.2.conv3.weight,Tensor,cuda:0,torch.float32,1024x256x1x1,262144,True,0.377436,0.019393,7.089805,0.038546,7.536748,807.222042,ok
1779694001.9790442,0,layer3.2.bn3.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.076681,0.019841,0.053785,0.013083,0.177270,807.222042,ok
1779694001.9791808,0,layer3.2.bn3.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.048815,0.012527,0.048489,0.012128,0.131727,807.222042,ok
1779694001.9865677,0,layer3.3.conv1.weight,Tensor,cuda:0,torch.float32,256x1024x1x1,262144,True,0.255273,0.019361,7.005984,0.089712,7.382535,807.222042,ok
1779694001.9867272,0,layer3.3.bn1.weight,Tensor,cuda:0,torch.float32,256,256,True,0.074502,0.018938,0.032431,0.012809,0.152553,807.222042,ok
1779694001.986842,0,layer3.3.bn1.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046339,0.012164,0.029685,0.010627,0.109200,807.222042,ok
